scenario_id,ego_id,rule_STL,
DEU_LocationALower-29_157_T-1,10,R_G3,
DEU_LocationALower-29_157_T-1,15,R_G3,
DEU_LocationALower-29_157_T-1,20,R_G3,
DEU_LocationALower-29_157_T-1,23,R_G3,
DEU_LocationALower-36_59_T-1,6,R_G3,
DEU_LocationALower-36_59_T-1,14,R_G3,
DEU_LocationALower-55_7_T-1,12,R_G3,
DEU_LocationALower-55_7_T-1,14,R_G3,
DEU_LocationAUpper-33_4_T-1,11,R_G3,
DEU_LocationALower-14_10_T-1,7,R_G3,
DEU_LocationCLower-4_87_T-1,9,R_G3,
DEU_LocationALower-12_105_T-1,20,R_G3,
DEU_LocationALower-44_98_T-1,10,R_G3,
DEU_LocationALower-48_52_T-1,9,R_G3,
DEU_LocationALower-32_66_T-1,12,R_G3,
DEU_LocationALower-32_66_T-1,13,R_G3,
DEU_LocationALower-32_66_T-1,16,R_G3,
DEU_LocationAUpper-50_181_T-1,10,R_G3,
DEU_LocationALower-46_262_T-1,15,R_G3,
DEU_LocationFLower-60_71_T-1,5,R_G3,
DEU_LocationALower-27_88_T-1,16,R_G3,
DEU_LocationFLower-60_169_T-1,11,R_G3,
DEU_LocationALower-33_148_T-1,15,R_G3,
DEU_LocationAUpper-41_138_T-1,19,R_G1,R_G3
DEU_LocationALower-44_137_T-1,14,R_G3,
DEU_LocationALower-27_287_T-1,10,R_G3,
DEU_LocationALower-27_287_T-1,12,R_G3,
DEU_LocationAUpper-27_181_T-1,16,R_G3,
DEU_LocationALower-56_31_T-1,9,R_G3,
DEU_LocationFLower-60_172_T-1,5,R_G3,
DEU_LocationFLower-60_172_T-1,9,R_G3,
DEU_LocationAUpper-36_107_T-1,16,R_G3,
DEU_LocationALower-52_11_T-1,14,R_G3,
DEU_LocationALower-52_11_T-1,16,R_G3,
DEU_LocationAUpper-38_196_T-1,6,R_G3,
DEU_LocationAUpper-38_196_T-1,10,R_G3,
DEU_LocationAUpper-38_196_T-1,13,R_G3,
DEU_LocationAUpper-48_79_T-1,12,R_G3,
DEU_LocationALower-39_148_T-1,15,R_G3,
DEU_LocationALower-54_109_T-1,20,R_G3,
DEU_LocationAUpper-48_194_T-1,11,R_G3,
DEU_LocationALower-55_218_T-1,11,R_G3,
DEU_LocationALower-55_218_T-1,20,R_G3,
DEU_LocationALower-28_94_T-1,7,R_G3,
DEU_LocationALower-45_15_T-1,11,R_G3,
DEU_LocationALower-45_15_T-1,15,R_G3,
DEU_LocationALower-40_91_T-1,10,R_G3,
DEU_LocationALower-40_91_T-1,11,R_G3,
DEU_LocationALower-40_91_T-1,13,R_G3,
DEU_LocationALower-40_91_T-1,15,R_G3,
DEU_LocationALower-40_91_T-1,20,R_G3,
DEU_LocationALower-13_151_T-1,18,R_G3,
DEU_LocationAUpper-48_43_T-1,12,R_G3,
DEU_LocationALower-53_22_T-1,13,R_G3,
DEU_LocationALower-11_99_T-1,16,R_G3,
DEU_LocationALower-43_57_T-1,6,R_G3,
DEU_LocationALower-43_57_T-1,10,R_G3,
DEU_LocationALower-51_253_T-1,5,R_G3,
DEU_LocationALower-51_253_T-1,11,R_G3,
DEU_LocationALower-51_253_T-1,13,R_G3,
DEU_LocationALower-41_165_T-1,10,R_G3,
DEU_LocationALower-41_165_T-1,14,R_G3,
DEU_LocationALower-29_224_T-1,10,R_G3,
DEU_LocationALower-53_88_T-1,13,R_G3,
DEU_LocationCLower-4_10_T-1,7,R_G3,
DEU_LocationALower-49_220_T-1,9,R_G3,
DEU_LocationALower-53_200_T-1,20,R_G3,
DEU_LocationALower-28_70_T-1,19,R_G3,
DEU_LocationALower-13_201_T-1,14,R_G3,
DEU_LocationALower-39_73_T-1,8,R_G3,
DEU_LocationALower-39_73_T-1,10,R_G3,
DEU_LocationALower-39_73_T-1,14,R_G3,
DEU_LocationALower-45_12_T-1,11,R_G3,
DEU_LocationALower-45_12_T-1,13,R_G3,
DEU_LocationALower-51_177_T-1,5,R_G3,
DEU_LocationALower-39_226_T-1,6,R_G3,
DEU_LocationALower-39_226_T-1,11,R_G3,
DEU_LocationALower-39_226_T-1,15,R_G3,
DEU_LocationCLower-5_164_T-1,10,R_G3,
DEU_LocationALower-36_274_T-1,10,R_G3,
DEU_LocationALower-50_101_T-1,9,R_G3,
DEU_LocationAUpper-46_45_T-1,10,R_G3,
DEU_LocationALower-39_113_T-1,13,R_G3,
DEU_LocationALower-39_113_T-1,15,R_G3,
DEU_LocationALower-39_113_T-1,24,R_G3,
DEU_LocationAUpper-47_41_T-1,10,R_G3,
DEU_LocationAUpper-28_141_T-1,5,R_G3,
DEU_LocationDUpper-10_31_T-1,15,R_G3,
DEU_LocationAUpper-30_262_T-1,10,R_G3,
DEU_LocationAUpper-30_262_T-1,12,R_G3,
DEU_LocationCUpper-4_113_T-1,6,R_G3,
DEU_LocationALower-41_40_T-1,10,R_G3,
DEU_LocationALower-41_40_T-1,12,R_G3,
DEU_LocationALower-41_40_T-1,16,R_G3,
DEU_LocationALower-56_223_T-1,9,R_G3,
DEU_LocationALower-56_223_T-1,12,R_G3,
DEU_LocationBLower-1_218_T-1,5,R_G3,
DEU_LocationAUpper-53_161_T-1,11,R_G3,
DEU_LocationALower-52_22_T-1,11,R_G3,
DEU_LocationALower-52_22_T-1,13,R_G3,
DEU_LocationALower-49_57_T-1,13,R_G3,
DEU_LocationALower-11_90_T-1,14,R_G3,
DEU_LocationALower-43_216_T-1,14,R_G3,
DEU_LocationALower-43_216_T-1,18,R_G3,
DEU_LocationALower-43_216_T-1,21,R_G3,
DEU_LocationALower-43_216_T-1,24,R_G3,
DEU_LocationALower-31_201_T-1,11,R_G3,
DEU_LocationALower-44_189_T-1,10,R_G3,
DEU_LocationALower-44_189_T-1,13,R_G3,
DEU_LocationALower-31_31_T-1,13,R_G3,
DEU_LocationALower-31_31_T-1,15,R_G1,R_G3
DEU_LocationALower-48_42_T-1,8,R_G3,
DEU_LocationALower-48_42_T-1,9,R_G3,
DEU_LocationALower-34_200_T-1,10,R_G3,
DEU_LocationALower-56_159_T-1,13,R_G3,
DEU_LocationALower-39_238_T-1,9,R_G1,R_G3
DEU_LocationALower-39_238_T-1,12,R_G3,
DEU_LocationALower-51_134_T-1,17,R_G3,
DEU_LocationBLower-2_22_T-1,12,R_G3,
DEU_LocationAUpper-35_111_T-1,13,R_G3,
DEU_LocationAUpper-35_111_T-1,16,R_G3,
DEU_LocationALower-36_288_T-1,8,R_G3,
DEU_LocationFUpper-60_147_T-1,13,R_G3,
DEU_LocationAUpper-32_31_T-1,11,R_G3,
DEU_LocationDLower-9_61_T-1,7,R_G3,
DEU_LocationCUpper-4_225_T-1,9,R_G3,
DEU_LocationALower-28_210_T-1,5,R_G3,
DEU_LocationALower-29_238_T-1,20,R_G3,
DEU_LocationAUpper-31_105_T-1,12,R_G3,
DEU_LocationAUpper-38_138_T-1,22,R_G1,R_G3
DEU_LocationALower-49_121_T-1,5,R_G3,
DEU_LocationALower-49_121_T-1,8,R_G3,
DEU_LocationALower-49_121_T-1,9,R_G3,
DEU_LocationALower-57_201_T-1,18,R_G3,
DEU_LocationFLower-60_40_T-1,5,R_G3,
DEU_LocationFLower-60_40_T-1,13,R_G3,
DEU_LocationAUpper-32_25_T-1,9,R_G3,
DEU_LocationALower-57_168_T-1,6,R_G3,
DEU_LocationALower-57_168_T-1,12,R_G3,
DEU_LocationALower-57_168_T-1,13,R_G3,
DEU_LocationALower-45_69_T-1,6,R_G3,
DEU_LocationALower-54_78_T-1,16,R_G3,
DEU_LocationALower-37_133_T-1,6,R_G3,
DEU_LocationALower-53_211_T-1,5,R_G3,
DEU_LocationALower-14_58_T-1,10,R_G3,
DEU_LocationALower-14_58_T-1,14,R_G3,
DEU_LocationALower-45_256_T-1,17,R_G3,
DEU_LocationALower-11_70_T-1,11,R_G3,
DEU_LocationALower-35_239_T-1,11,R_G3,
DEU_LocationALower-25_148_T-1,17,R_G3,
DEU_LocationALower-52_235_T-1,9,R_G3,
DEU_LocationALower-52_235_T-1,16,R_G3,
DEU_LocationALower-31_238_T-1,7,R_G3,
DEU_LocationALower-31_238_T-1,21,R_G3,
DEU_LocationALower-41_57_T-1,6,R_G3,
DEU_LocationALower-41_57_T-1,8,R_G3,
DEU_LocationALower-41_57_T-1,10,R_G3,
DEU_LocationALower-41_57_T-1,15,R_G3,
DEU_LocationALower-54_132_T-1,19,R_G3,
DEU_LocationALower-54_132_T-1,20,R_G3,
DEU_LocationALower-50_57_T-1,23,R_G3,
DEU_LocationALower-41_226_T-1,21,R_G3,
DEU_LocationALower-40_20_T-1,10,R_G3,
DEU_LocationALower-45_173_T-1,9,R_G3,
DEU_LocationALower-45_173_T-1,13,R_G3,
DEU_LocationALower-45_173_T-1,14,R_G3,
DEU_LocationELower-23_23_T-1,5,R_G3,
DEU_LocationALower-28_277_T-1,11,R_G3,
DEU_LocationALower-52_128_T-1,14,R_G3,
DEU_LocationALower-37_210_T-1,9,R_G3,
DEU_LocationALower-43_134_T-1,12,R_G3,
DEU_LocationALower-43_134_T-1,17,R_G3,
DEU_LocationALower-43_134_T-1,19,R_G3,
DEU_LocationALower-45_57_T-1,9,R_G3,
DEU_LocationALower-45_57_T-1,11,R_G3,
DEU_LocationALower-45_57_T-1,16,R_G3,
DEU_LocationALower-47_79_T-1,6,R_G3,
DEU_LocationALower-47_79_T-1,9,R_G3,
DEU_LocationALower-43_106_T-1,6,R_G3,
DEU_LocationALower-43_106_T-1,8,R_G3,
DEU_LocationALower-43_106_T-1,10,R_G3,
DEU_LocationAUpper-37_225_T-1,8,R_G3,
DEU_LocationAUpper-37_225_T-1,12,R_G3,
DEU_LocationALower-46_252_T-1,7,R_G3,
DEU_LocationALower-46_252_T-1,9,R_G3,
